VALUE,label_id,label
U:	(menyanyikan KJ 26:3-4),1,Announcement
3)	Ini saja andalanku: jasa kurban-Mu.,4,Worship
Hatiku yang hancur luluh buatlah sembuh.,4,Worship
Refrein:,4,Worship
"Yesus, Tuhan, dengar doaku;",4,Worship
"orang lain Kau hampiri, jangan jalan t'rus.",4,Worship
"4)	Kaulah Sumber penghiburan, Raja hidupku.",4,Worship
"Baik di bumi baik di sorga, siapa bandingMu?",4,Worship
PF:	(Doa Epiklese),1,Announcement
Pembacaan Alkitab,1,Announcement
PF:	Matius 27:57-66 berbunyi demikian….,1,Announcement
"Demikian Injil Yesus Kristus, yang berbahagia ialah mereka yang mendengarkan Firman Tuhan dan yang memeliharanya. HOSIANA.",1,Announcement
U: 	(menyanyikan HOSIANA),1,Announcement
DOA SYAFAAT,1,Announcement
"Pdt:	Ya Bapa, Anak, dan Roh Kudus, kami datang dalam kelemahan kami sebagai manusia. Kami datang memohon belas kasihan dan lawatan-Mu. Dengarkanlah seruan kami, dalam Yesus kami memohon…",2,Prayer
U:	Dengarkanlah permohonan kami.,2,Prayer
"N:	Kami berdoa memohon pertolongan bagi saudara-saudara kami yang dalam kondisi sakit, lemah tubuh, ataupun dalam pemulihan. Kami berdoa bagi… (bila dimungkinkan dapat dibacakan nama-nama jemaat yang lemah tubuh)",2,Prayer
Dalam Yesus kami memohon…,2,Prayer
U:	Dengarkanlah permohonan kami.,2,Prayer
"M2:	Kami berdoa memohon lawatan Tuhan bagi gereja-Mu di tempat ini. Kami berdoa untuk para pelayan Tuhan (dapat dibacakan nama Pendeta dan Pengerja di gereja setempat). Kami berdoa untuk para penatua, aktivis, dan simpatisan. Ajarkan kami untuk tetap saling mendukung dan menguatkan. Biarlah langkah kami makin sederap untuk memuliakan Tuhan melalui gereja ini.",2,Prayer
Dalam Yesus kami memohon…,2,Prayer
U:	Dengarkanlah permohonan kami.,2,Prayer
"Pdt:	Kami berdoa memohon belas kasihan Tuhan untuk dunia ini, terlebih negara kami Indonesia. Kami memerlukan pemuihan daripada-Mu ya Allah. Bumi kami sedang menjerit, ada begitu banyak penderitaan, kesusahan, ketidakadilan dan kekerasan. Kami mohon lawatan Tuhan bagi para pemimpin negara kami, juga bagi kami sebagai warga negara. Pakailah kami ya Allah, agar melalui tangan-tangan kami yang kecil ini, Indonesia dan dunia dapat makin merasakan kehangatan cinta kasih-Mu.",2,Prayer
"Dengarkanlah seruan kami, karena kami berdoa di dalam nama Kristus yang telah mengajar kami berdoa…",2,Prayer
U:	(bersama mengucapkan Doa Bapa Kami),2,Prayer
Nyanyian Pengutusan,1,Announcement
U:	(Menyanyikan PKJ 307 diulang secukupnya),1,Announcement
"PKJ 307 ""TUHANLAH KEKUATANKU""",1,Announcement
"1)	Tuhanlah kekuatanku,",4,Worship
Tuhanlah nyanyianku:,4,Worship
Dialah kes'lamatanku.,4,Worship
"Jikalau Dia di pihakku,",4,Worship
terhadap siapakah 'ku gentar?,4,Worship
PF:	Pulanglah dalam pengharapan akan janji Allah. Ia terus berkarya walau dalam situasi kehidupan yang berat. Jalanilah hidup dengan teguh dan setialah melakukan pang-gilan-Nya.,1,Announcement
U:	Syukur kepada Allah.,1,Announcement
"PF:	Tuhan memberkati saudara dan melindungi saudara, Tuhan menyinari saudara dengan wajah-Nya dan memberi saudara kasih karunia. 	Tuhan menghadapkan wajah-Nya kepada saudara dan memberi saudara damai sejahtera, Amin.",1,Announcement
"U:	(menyanyikan Hosiana, Amin)",1,Announcement
Di pagi hari yang sunyi kubur-Nya terbukalah.,4,Worship
"Yesus Kristus, Putra Allah, sudah bangkit.",4,Worship
Reff:,4,Worship
Sungguh Dia sudah bangkit bagi dunia dan isinya.,4,Worship
Mari sambut Dia! Haleluya!,4,Worship
"Mari semua, sambutlah, hari sungguh mulia.",4,Worship
"Jangan ragu, percayalah; Yesus bangkit. Reff:",4,Worship
"M1:	Kegelapan identik dengan ketiadaan, kematian identik dengan tanda akhir kehidupan. Namun tatkala Yesus bangkit, yang tiada menjadi ada. Ada pengharapan baru, ada pemahaman baru, ada semangat baru untuk merayakan keselamatan yang diberikan Tuhan. Jemaat terkasih mari bersama kita rayakan kebangkitan Yesus Kristus Tuhan kita. Jemaat berdiri dan menyanyikan PKJ 88:1+2 PAGI HARI YANG SUNYI)",1,Announcement
-,1,Announcement
Di pagi hari yang sunyi kubur-Nya terbukalah.,4,Worship
"Yesus Kristus, Putra Allah, sudah bangkit.",4,Worship
Reff:,4,Worship
Sungguh Dia sudah bangkit bagi dunia dan isinya.,4,Worship
Mari sambut Dia! Haleluya!,4,Worship
"Mari semua, sambutlah, hari sungguh mulia.",4,Worship
"Jangan ragu, percayalah; Yesus bangkit. Reff:",4,Worship
PF:	Yesus telah bangkit dari kematian. Kuasa-Nya menang atas kuasa maut. Ia memberikan kuasa kepada kita agar mampu hidup dalam kebenaran dan hidup dalam kehendak-Nya untuk sesama.,2,Prayer
"U: 	Yesus bangkit, Yesus Hidup menyelamatkan kita.",2,Prayer
"PF: 	Kiranya kuasa dan anugerah dari Allah Bapa, Putera, Roh Kudus menaungi hidup saudara kini dan selamanya",2,Prayer
U: 	kepada saudara juga,2,Prayer
PF+U 	: menyanyikan 	5-- 3-- 4-- 5-- 6-- 5-- 4-- 5 .-- .,2,Prayer
A--.--- .---- .---- .---- .---- min,2,Prayer
Kristus bangkit! Soraklah: Haleluya!,4,Worship
"Bumi, sorga bergema: Haleluya!",4,Worship
Berbalasan bersyukur: Haleluya!,4,Worship
Muliakan Tuhanmu! Haleluya!,4,Worship
"Karya kasihNya genap, Haleluya!",4,Worship
kemenanganNya tetap. Haleluya!,4,Worship
Surya s'lamat jadi t'rang Haleluya!,4,Worship
takkan lagi terbenam. Haleluya!,4,Worship
Kuasa kubur menyerah Haleluya!,4,Worship
dan neraka takluklah. Haleluya!,4,Worship
Kristus jaya atas maut Haleluya!,4,Worship
dan terbukalah Firdaus. Haleluya!,4,Worship
"M1:	""Sebab sama seperti Bapa membangkitkan orang-orang mati dan menghidupkannya, demikian juga Anak menghidupkan barangsiapa yang dikehendaki-Nya. Bapa tidak menghakimi siapapun, melainkan telah menyerahkan penghakiman itu seluruhnya kepada Anak, supaya semua orang menghormati Anak sama seperti mereka menghormati Bapa. Barangsiapa tidak menghormati Anak, ia juga tidak menghormati Bapa, yang mengutus Dia."" (Yohanes 5:21-23) Saudara yang terkasih, kita seharusnya menerima kematian kekal oleh karena dosa dan pelanggaran kita, namun oleh karena kematian dan kebangkitan Kristus kita telah menerima hidup. Kita diubah-Nya menjadi manusia Paska. Manusia yang dipanggil menyatakan kasih dan penghormatan atas kehidupan. Maka jikalau kita belum mampu menghormati yang telah dilakukan oleh Yesus dalam laku kita, saat ini mari kita bersama menyatakan pengakuan dosa secara pribadi…",2,Prayer
"……………… Waktu Hening, berdoa pribadi …………………",2,Prayer
"M1: Ya Tuhan inilah pengakuan kami, ampunilah segala pelanggaran dan dosa kami. Dalam nama Yesus kami berdoa. Amin",2,Prayer
"Jemaat Menyanyi:-NKB 87:1-3 ""JUNJUNGAN YANG 'KU PILIH""",4,Worship
"Junjungan yang 'ku pilih: Yesusku Penebus.Yang bangkit dari mati, berkuasa seterus.Kendati banyak orang mengejek, mencela,'ku ikut suara-Nya, lembut mesra.",4,Worship
"Refrein:Benar, benarlah hidup Yesusku.Bersamaku di jalanku, suara-Nya 'ku dengar.Benar, benarlah hidup Yesusku.Dimana Dia 'ku dengar? Di dalam hatiku!",4,Worship
"Di mana, kapan saja Kasih-Nya pun jelas.Di saat 'ku gelisah dihibur 'ku lekas.Di hujan, angin ribut, dipimpin langkahku,'ku yakin, kami nanti 'kan bertemu. Refrein:",4,Worship
"Menyanyilah umat-Nya, memuji Tuhanmu!Nyanyikanlah: Haleluya, agungkan Rajamu.Harapan bagi orang yang mau mencari-Nya,sebab Yesusmu hidup selamanya. Refrein:",4,Worship
-,1,Announcement
"PF 	:-	Bagi setiap orang yang sungguh-sungguh bertobat, Tuhan menyatakan anugerah-Nya: ""Terpujilah Allah dan Bapa Tuhan kita Yesus Kristus, yang karena rahmat-Nya yang besar telah melahirkan kita kembali oleh kebangkitan Yesus Kristus dari antara orang mati, kepada suatu hidup yang penuh pengharapan"" (1 Petrus 1:3). Demikianlah Berita Anugerah dari Tuhan",1,Announcement
J	:	Syukur kepada Allah,1,Announcement
"(Jemaat saling bersalaman namaste sambil berkata ""Yesus bangkit dan memberikan pengharapan""",1,Announcement
-,1,Announcement
"T'rang Paskah berseri, tersingkir kesedihan:",4,Worship
Sang Raja tersalib. Menang dengan gemilang!,4,Worship
Reff:,4,Worship
"Andaikan Tuhanku tak dibangkitkan lagi, percuma imanku.",4,Worship
"Tetapi Dia bangkit Dia bangkit, Dia bangkit!",4,Worship
Harapanku teguh; kelak 'ku bangkit pula,4,Worship
diwaktu menderu seruan sangkakala. Reff:,4,Worship
"Sang maut menyerah, tak lagi berkuasa,",4,Worship
"dan 'ku bahagia, selamat kar'na Paskah. Reff:",4,Worship
-,1,Announcement
"M1:	Dengan sikap berdiri, marilah kita mengikrarkan pengakuan iman kita dengan menyanyikan KJ 280:1-3 ""AKU PERCAYA""",1,Announcement
"Aku percaya Allah yang kekal,",4,Worship
yang oleh Sabda kita kenal,4,Worship
"Bapa Pencipta alam semesta,",4,Worship
yang mengasihi manusia.,4,Worship
Aku percaya Putra Tunggal-Nya,4,Worship
"yang disalibkan di Golgota,",4,Worship
"yang dari kubur bangkit dan menang,",4,Worship
naik ke sorga dalam terang.,4,Worship
Aku percaya pada Roh Kudus,4,Worship
yang mendiami kita terus.,4,Worship
Aku percaya G'reja yang esa;,4,Worship
'ku jadi suci di dalamnya.,4,Worship
-,1,Announcement
"M2	:	Lalu Ia berkata: ""Aku berkata kepadamu, sesungguhnya janda miskin ini memberi lebih banyak dari pada semua orang itu.-Sebab mereka semua memberi persembahannya dari kelimpahannya, tetapi janda ini memberi dari kekurangannya, bahkan ia memberi seluruh nafkahnya."" (Lukas 21:3-4)",1,Announcement
"Ku beroleh berkat yang tak kunjung lenyap,yang tidak dib'ri dunia;Di relung hatiku, walau sarat beban,ada damai sejaht'ra baka.",4,Worship
"Refrein:Yesus yang selalu tinggal serta;Ia di dalamku, 'ku dalam-Nya.""Aku senantiasa menyertaimu""Itulah janji-Nya kepadaku.",4,Worship
"2)	Saat damai penuh masuk di hatiku,dunia menjadi cerah.Kesusahan lenyap, g'lap berganti terang:Yesus Tuhan, agung, mulia! Refr.:",4,Worship
"3)	Harta yang terbesar di bejana fana'ku miliki di dunia.Pada hari mulia aku dibawa-Nyamasuk sorga kekal sertaNya. Refr.:",4,Worship
M2:	DOA PERSEMBAHAN (Umat Berdiri),1,Announcement
(M2 menaikkan doa persembahan),1,Announcement
-,1,Announcement
P:	Yesus telah bangkit dan oleh karena kuasa kebangkitan-Nya kita dikuatkan dan dimampukan menjadi manusia Paska. Karena itu arahkanlah hatimu kepada Tuhan,1,Announcement
U: 	Kami mengarahkan hati kepada Tuhan,1,Announcement
P: 	Jadilah saksi Kristus,1,Announcement
U: 	Kami siap menjadi saksi Kristus,1,Announcement
P: 	Terpujilah Tuhan,1,Announcement
U: 	Kini dan selamanya,1,Announcement
"Hari Minggu, Hari Kebangkitan, kami sambut fajarmu.",4,Worship
"Di terangmu daya maut hilang, kalah sudah seteru.",4,Worship
"Kristus, Matahari Kehidupan, o, pancarkan sinar",4,Worship
penghiburan dan harapan yang penuh akan damai Sabatmu.,4,Worship
"Atas panggilan-Mu kami bangkit, hidup dalam hidup-Mu.",4,Worship
"Dari kubur-dosa kami tampil, dibebaskan Roh Kudus.",4,Worship
"Ajar kami tiap-tiap hari di kematian-Mu turut mati,",4,Worship
agar bangkit dan teguh ikut jalan jaya-Mu.,4,Worship
"Hidup, mati, kami mengalami perlindungan-Mu tetap.",4,Worship
"Nanti gurun dunia dijalani, masa duka pun genap.",4,Worship
"Sungguh indah Hari Perhentian menyudahi malam kematian, saat kami menyembah Dikau di terang baka.",4,Worship
"P:	Terpujilah Allah dan Bapa Tuhan kita Yesus Kristus, yang karena rahmat-Nya yang besar telah melahirkan kita kembali oleh kebangkitan Yesus Kristus dari antara orang mati, kepada suatu hidup yang penuh pengharapan, untuk menerima suatu bagian yang tidak dapat binasa, yang tidak dapat cemar dan tidak dapat layu, yang tersimpan di Sorga bagi kamu (1Petrus 1:3,4). Amin",1,Announcement
"U: 	Haleluya 5X, Amin 3X",1,Announcement
[w:drawing],1,Announcement
"L:	Selamat sore Bapak/Ibu/Sdr sekalian! Kita bersyukur bahwa Tuhan sudah memberikan kita berbagai kesempatan dan media untuk tetap dekat dengan-Nya, salah satunya melalui media online ini. Kita tetap dapat merasakan kasih dan penyertaan Tuhan dalam kehidupan kita. Mari kita ambil nafas sejenak, kita mengingat kembali segala kebaikan dan kasih Tuhan yang kita rasakan. Layaknya siang yang indah dan keharuman mawar begitulah kasih Tuhan dalam hidup kita.",1,Announcement
"PKJ 242:1-2 ""SEINDAH SIANG DISINARI TERANG""",1,Announcement
1)	Seindah siang disinari terang,4,Worship
"Cara Tuhan mengasihiku,",4,Worship
Seindah petang dengan angin sejuk,4,Worship
Cara Tuhan mengasihiku.,4,Worship
Tuhanku lembut dan penyayang,4,Worship
dan aku mengasihi Dia,4,Worship
"Kasih-Nya besar, agung dan mulia",4,Worship
Cara Tuhan mengasihiku,4,Worship
2)	Sedalamnya laut seluas angkasa,4,Worship
Cara Tuhan mengasihiku,4,Worship
Seharum kembang yang tetap semerbak,4,Worship
Cara Tuhan mengasihiku,4,Worship
"DamaiNya tetap besertaku,",4,Worship
dan sorgalah pengharapanku,4,Worship
"hidupku tentram, kunikmati penuh",4,Worship
cara Tuhan mengasihiku,4,Worship
L: 	Kita percaya bahwa ibadah Paska ini boleh berlangsung karna kasih Tuhan. Saya undang untuk setiap kita yang mengamininya boleh mengangkat tangan. Saudara juga bisa mengangkat tangan di depan kamera atau menuliskannya pada kolom komentar.,2,Prayer
"Mari kita berikan simbol hati kepada setiap orang yang ada di dekat kita, juga kepada saudara-saudara lain yang sedang bergabung dalam persekutuan online ini. Mari tunjukkan simbol tersebut pada kamera kita, supaya saudara-saudara kita tahu bahwa kita adalah persekutuan yang saling mengasihi. Haleluya!",2,Prayer
PENGAKUAN DOSA 	(Umat Duduk),2,Prayer
"L: 	Dalam kehidupan ini kita melihat ada banyak cara Tuhan mengasihi kita, melalui alam ciptaannya juga melalui kehadiran saudara seiman bahkan melalui kehadiran orang asing yang kita jumpai. Namun seringkali kita mengabaikan kasih yang Ia tunjukkan. Kita dengan mudah mengatakan, ""Allah jauh dari kita, Allah tidak ada untuk kita"". Untuk itu, marilah kita mengambil waktu teduh sejenak dan memohon ampunan Tuhan untuk setiap pikiran negatif yang pernah terlintas di benak kita. Mari kita berdoa:",2,Prayer
"""Ya Tuhan, ampuni kami jika keangkuhan kami seringkali membuat kami tidak menyadari kehadiran-Mu. Ampuni kami ketika kelambanan hati kami membuat kami gagal untuk melihat Allah yang bangkit, yang hadir untuk kami. Ampuni kami ya Tuhan. Berikanlah kami kerendahan hati untuk tetap menyadari bahwa kami membutuhkan-Mu ya Tuhan. Tinggalah beserta kami, ya Tuhan. Amin.""",2,Prayer
BERITA ANUGERAH (Umat Berdiri),2,Prayer
"L: 	Biarlah kasih setia Tuhan senantiasa diam dalam hidup kita sebagaimana Firman-Nya dalam Yesaya 54: 10, 'Biarpun gunung-gunung beranjak dan bukit-bukit bergoyang, tetapi kasih setia-Ku tidak akan beranjak dari padamu, dan perjanjian damai-Ku tidak akan bergoyang,' firman Tuhan yang mengasihani engkau'.",1,Announcement
"KJ 329: 1,3,5 ""TINGGAL SERTAKU""",1,Announcement
"1)	Tinggal sertaku, hari t'lah senja.",4,Worship
"G'lap makin turun, Tuhan tinggallah!",4,Worship
Lain pertolongan tiada kutemu,4,Worship
Maha Penolong tinggal sertaku,4,Worship
"3)	Aku perlukan Dikau tiap jam,",4,Worship
Dalam cobaan Kaulah kupegang,4,Worship
Siapa penuntun yang setara-Mu?,4,Worship
Siang dan malam tinggal sertaku!,4,Worship
"5)	B'rilah salib-Mu nyata di depan,",4,Worship
Tunjukkan jalan menuju t'rang.,4,Worship
Fajar menghalau kabut dan mendung.,4,Worship
"Tuhan, kekal Kau tinggal sertaku!",4,Worship
PF:	(Doa Epiklese),2,Prayer
BacaanPertama,2,Prayer
U1:	Bacaan pertama dari Yesaya 25: 6 -9,2,Prayer
Demikianlah Sabda Tuhan,2,Prayer
MazmurTanggapan,2,Prayer
U2:	mari kita menanggapi bacaan pertama dengan membaca Mazmur 114,2,Prayer
BacaanKedua,2,Prayer
U3:	Bacaan kedua dari 1 Korintus 5:6-8,2,Prayer
Demikianlah Sabda Tuhan,2,Prayer
PembacaanInjil,2,Prayer
"PF:	PembacaanInjil, dari Lukas 24: 13 -49",2,Prayer
"Demikianlah Injil Yesus Kristus, berbahagialah mereka yang membaca, memelihara dan melakukan Firman ini. Haleluya!",2,Prayer
U: 	(menyanyikan HALELUYA),2,Prayer
Doa Syafaat,2,Prayer
(Sebelumnya dipilih 3 orang untuk menaikan pokok doa syafaat yang kemudian ditutup oleh PF),2,Prayer
Pokok Doa Syafaat :,2,Prayer
Kebijaksanaan umat untuk tetap memelihara kesehatan,2,Prayer
Pemulihan kondisi ekonomi di Indonesia,2,Prayer
Penguatan Tuhan untuk yang sakit dan sedang dalam pergumulan,2,Prayer
Doa Bagi Bangsa dan Penutup,2,Prayer
L:	Tuhan berfirman dalam Roma 10:9,1,Announcement
"""Sebab jika kamu mengaku dengan mulutmu, bahwa Yesus adalah Tuhan, dan percaya dalam hatimu, bahwa Allah telah membangkitkan Dia dari antara orang mati, maka kamu akan diselamatkan"".",1,Announcement
"Puji syukur kepada Tuhan, karena Ia memberikan keselamatan melalui pengorbanan Tuhan Yesus Kristus. Kini marilah ungkapan syukur dan penyerahan diri kita kepada Tuhan, kita wujudkan dalam bentuk persembahan.",1,Announcement
Kita nyanyikan nyanyian syukur kita dari KJ 216:1-2,1,Announcement
"KJ 216:1,2 SANG KRISTUS T'LAH BANGKIT",1,Announcement
"1)	Sang Kristus t'lah bangkit Dia menang,",4,Worship
kuasa si jahat telah dikekang.,4,Worship
Refrein:,4,Worship
"Nyanyikan pujian, nyanyikan pujian,",4,Worship
"nyanyikan pujian gempita, gemar.",4,Worship
Sang Putralah Raja perkasa benar.,4,Worship
"2)	Di manakah kini kuasamu, hai maut?",4,Worship
"Sengatmu tercabut, menang Putra Daud.",4,Worship
Refrein:,4,Worship
"L:	(menaikkan doa persembahan, dan memimta umat berdiri)",1,Announcement
"L: 	Ia adalah Allah yang selalu hadir bagi kita, tanpa kasih-Nya kita tak akan mampu menang bersama Ia yang menang atas maut. Kasih-Nya yang begitu besar melampaui segala dosa kita, melampaui segala ketidaktahuan kita. Hanya kasih-Nya yang sanggup memulihkan dan memberikan hidup baru bagi kita. Amin!",1,Announcement
NDC WORSHIP - KU NAIKKAN SYUKURKU,4,Worship
"Kasih yang begitu besarLebih kuat dari dosaKasih yang menemukankuSelamatkan dan pulihkankuKunaikkan syukurku",4,Worship
Reff.,4,Worship
"Ku tak akan berhentiMemuji, meninggikan nama-MuSelalu menari memuliakan-MuDibebaskan, dibangkitkanHidup yang Kau bri dan kini hanya untuk-Mu",4,Worship
"PF:	Pulanglah dalam sukacita karena Ia yang bangkit tak akan pernah meninggalkan kita. Ia adalah Allah yang senantiasa ada bersama dengan kita, sekalipun kita belum dapat melihat kasih-Nya. Ia selalu ada dalam tawa dan tangis bahkan dalam ketidaktahuan kita.",1,Announcement
"PF: Kristus Yesus yang bangkit senantiasa memberikan anugerah dan kasih-Nya kepada kita, disertai damai sejahtera Allah Bapa dan dalam kuasa tuntunan Roh Kudus, kini dan sampai akhir zaman. Amin",1,Announcement
L: (Menyanyikan NKB 225 - Haleluya Amin),1,Announcement
Jeda 5 detik,1,Announcement
"L: 	Ibadah Online kita sudah selesai, biarlah sukacita kemenangan senantiasa memapukan kita untuk terus menang atas segala persoalan kehidupan. Selamat Paska! Selalu Sehat Selalu!",1,Announcement
Host Mengakhiri Siaran Ibadah Online,1,Announcement
FOKUS,1,Announcement
"Orang yang percaya kepada Yesus dipanggil untuk hidup dalam kebenaran. Kebenaran menurut ukuran Allah. Pernyataan ini penting untuk dipahami sebab ada orang yang menganggap kebenaran bersifat relatif. Artinya, tergantung situasi dan kondisi. Hal ini membuat ada orang yang menganggap apa yang dilakukannya adalah kebenaran sekalipun ia merugikan orang lain. Bahkan kalau membawa keuntungan, kesalahan pun dianggap sebagai kebenaran. Pengadilan Pilatus menunjukkan bahwa yang disebut kebenaran baginya adalah mengikuti kehendak orang banyak, atau suara mayoritas. Sebaliknya, bagi Yesus kebenaran adalah melakukan apa yang Tuhan kehendaki, sekalipun ada risiko yang harus dipikul.",3,Sermon
